# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	epsilon_solver	epsilon_initial	epsilon_final 	epsilon_iters 	epsilon_converged
615           	DILUPBiCGStab	8.014430e-06	5.223710e-13	3	4.635830e-05	3.771750e-12	3	false	DILUPBiCGStab	1.230850e-04	2.298500e-12	3	true	GAMG	8.440680e-05	2.147550e-07	2	true	DILUPBiCGStab	2.336940e-04	3.379170e-11	3	true
616           	DILUPBiCGStab	8.239610e-06	7.479560e-13	3	4.746120e-05	3.694480e-12	3	false	DILUPBiCGStab	1.183780e-04	2.341730e-12	3	true	GAMG	8.893730e-05	1.658820e-07	2	true	DILUPBiCGStab	2.414910e-04	9.155490e-12	3	true
617           	DILUPBiCGStab	9.579860e-06	4.058130e-13	3	5.281930e-05	3.904420e-12	3	false	DILUPBiCGStab	1.216220e-04	2.347360e-12	3	true	GAMG	1.018730e-04	2.081270e-07	2	true	DILUPBiCGStab	2.580540e-04	3.807620e-11	3	true
618           	DILUPBiCGStab	9.652470e-06	2.023460e-12	3	5.016040e-05	3.903260e-12	3	false	DILUPBiCGStab	1.106930e-04	2.300680e-12	3	true	GAMG	9.515750e-05	2.726890e-07	2	true	DILUPBiCGStab	2.263880e-04	9.221270e-12	3	true
619           	DILUPBiCGStab	7.999900e-06	5.244790e-13	3	4.847980e-05	3.845970e-12	3	false	DILUPBiCGStab	1.151610e-04	2.421030e-12	3	true	GAMG	8.817880e-05	2.692190e-07	2	true	DILUPBiCGStab	2.301840e-04	3.021850e-11	3	true
620           	DILUPBiCGStab	7.921840e-06	4.285180e-13	3	4.824990e-05	3.872990e-12	3	false	DILUPBiCGStab	1.125720e-04	2.201110e-12	3	true	GAMG	8.865230e-05	1.914150e-07	2	true	DILUPBiCGStab	2.364160e-04	9.154360e-12	3	true
621           	DILUPBiCGStab	9.181700e-06	4.193420e-13	3	5.225080e-05	4.003620e-12	3	false	DILUPBiCGStab	1.263580e-04	2.430970e-12	3	true	GAMG	8.811980e-05	1.617490e-07	2	true	DILUPBiCGStab	2.476850e-04	3.559170e-11	3	true
622           	DILUPBiCGStab	8.943300e-06	3.785210e-13	3	4.884490e-05	3.974060e-12	3	false	DILUPBiCGStab	1.240930e-04	2.125530e-12	3	true	GAMG	8.815350e-05	2.170850e-07	2	true	DILUPBiCGStab	2.290810e-04	9.174670e-12	3	true
623           	DILUPBiCGStab	8.427390e-06	1.435800e-12	3	4.737720e-05	3.972100e-12	3	false	DILUPBiCGStab	1.237900e-04	2.469750e-12	3	true	GAMG	8.601960e-05	1.594250e-07	2	true	DILUPBiCGStab	2.388270e-04	3.231450e-11	3	true
624           	DILUPBiCGStab	8.697310e-06	6.435980e-13	3	4.879880e-05	4.167660e-12	3	false	DILUPBiCGStab	1.107330e-04	2.152900e-12	3	true	GAMG	8.664740e-05	1.979700e-07	2	true	DILUPBiCGStab	2.406390e-04	9.101150e-12	3	true
625           	DILUPBiCGStab	9.223820e-06	5.599220e-13	3	5.138300e-05	4.218080e-12	3	false	DILUPBiCGStab	1.134810e-04	2.547780e-12	3	true	GAMG	9.488880e-05	2.155990e-07	2	true	DILUPBiCGStab	2.531780e-04	3.530930e-11	3	true
626           	DILUPBiCGStab	8.973040e-06	4.395720e-13	3	4.991580e-05	4.292710e-12	3	false	DILUPBiCGStab	1.081960e-04	2.144570e-12	3	true	GAMG	8.804290e-05	1.748060e-07	2	true	DILUPBiCGStab	2.275850e-04	9.184400e-12	3	true
627           	DILUPBiCGStab	7.972100e-06	8.856870e-13	3	4.721010e-05	4.383660e-12	3	false	DILUPBiCGStab	1.175430e-04	2.497620e-12	3	true	GAMG	8.129580e-05	1.742620e-07	2	true	DILUPBiCGStab	2.343020e-04	3.269930e-11	3	true
628           	DILUPBiCGStab	8.094410e-06	4.811890e-13	3	4.766220e-05	4.375610e-12	3	false	DILUPBiCGStab	1.135930e-04	2.148210e-12	3	true	GAMG	8.608420e-05	1.463390e-07	2	true	DILUPBiCGStab	2.398150e-04	9.114690e-12	3	true
629           	DILUPBiCGStab	9.468630e-06	6.811310e-13	3	5.262130e-05	4.575830e-12	3	false	DILUPBiCGStab	1.230020e-04	2.512810e-12	3	true	GAMG	9.720160e-05	1.348760e-07	2	true	DILUPBiCGStab	2.551210e-04	3.838730e-11	3	true
630           	DILUPBiCGStab	9.330490e-06	5.770710e-13	3	4.802580e-05	4.608460e-12	3	false	DILUPBiCGStab	1.130430e-04	2.213460e-12	3	true	GAMG	8.487660e-05	1.894730e-07	2	true	DILUPBiCGStab	2.261900e-04	9.210190e-12	3	true
631           	DILUPBiCGStab	7.854830e-06	6.274270e-13	3	4.664840e-05	4.489380e-12	3	false	DILUPBiCGStab	1.141520e-04	2.553580e-12	3	true	GAMG	8.410430e-05	2.335900e-07	2	true	DILUPBiCGStab	2.313970e-04	3.168390e-11	3	true
632           	DILUPBiCGStab	7.983030e-06	6.442160e-13	3	4.738090e-05	4.479920e-12	3	false	DILUPBiCGStab	1.097570e-04	2.213250e-12	3	true	GAMG	8.655840e-05	1.384810e-07	2	true	DILUPBiCGStab	2.387650e-04	9.150080e-12	3	true
633           	DILUPBiCGStab	9.183320e-06	4.314070e-13	3	5.131960e-05	4.570470e-12	3	false	DILUPBiCGStab	1.213840e-04	2.516140e-12	3	true	GAMG	8.987190e-05	2.054230e-07	2	true	DILUPBiCGStab	2.515490e-04	3.738210e-11	3	true
634           	DILUPBiCGStab	9.062730e-06	1.012410e-12	3	4.712750e-05	4.304090e-12	3	false	DILUPBiCGStab	1.156860e-04	2.234400e-12	3	true	GAMG	8.847050e-05	1.955110e-07	2	true	DILUPBiCGStab	2.267780e-04	9.206800e-12	3	true
635           	DILUPBiCGStab	8.022280e-06	4.477470e-13	3	4.569150e-05	4.334970e-12	3	false	DILUPBiCGStab	1.174020e-04	2.591270e-12	3	true	GAMG	8.501180e-05	1.649590e-07	2	true	DILUPBiCGStab	2.351250e-04	3.149390e-11	3	true
636           	DILUPBiCGStab	8.301780e-06	4.643650e-13	3	4.646450e-05	4.575030e-12	3	false	DILUPBiCGStab	1.092370e-04	2.313320e-12	3	true	GAMG	8.414030e-05	1.534150e-07	2	true	DILUPBiCGStab	2.419960e-04	9.112820e-12	3	true
637           	DILUPBiCGStab	9.433350e-06	4.166790e-13	3	5.161050e-05	4.496560e-12	3	false	DILUPBiCGStab	1.160600e-04	2.591750e-12	3	true	GAMG	9.425930e-05	2.107230e-07	2	true	DILUPBiCGStab	2.563380e-04	3.681020e-11	3	true
638           	DILUPBiCGStab	9.206110e-06	6.378490e-13	3	4.860570e-05	4.823850e-12	3	false	DILUPBiCGStab	1.131990e-04	2.255790e-12	3	true	GAMG	8.729090e-05	1.690050e-07	2	true	DILUPBiCGStab	2.228690e-04	9.215260e-12	3	true
639           	DILUPBiCGStab	7.941160e-06	1.217510e-12	3	4.753470e-05	4.743050e-12	3	false	DILUPBiCGStab	1.238010e-04	2.494400e-12	3	true	GAMG	8.506100e-05	2.289260e-07	2	true	DILUPBiCGStab	2.264170e-04	3.011620e-11	3	true
640           	DILUPBiCGStab	8.020810e-06	5.899290e-13	3	4.720920e-05	4.616820e-12	3	false	DILUPBiCGStab	1.198990e-04	2.272020e-12	3	true	GAMG	9.238330e-05	1.590490e-07	2	true	DILUPBiCGStab	2.357480e-04	9.142630e-12	3	true
641           	DILUPBiCGStab	9.125740e-06	5.429210e-13	3	5.157700e-05	4.811980e-12	3	false	DILUPBiCGStab	1.216060e-04	2.474480e-12	3	true	GAMG	9.388720e-05	1.669730e-07	2	true	DILUPBiCGStab	2.485360e-04	3.416380e-11	3	true
642           	DILUPBiCGStab	9.155660e-06	4.504430e-13	3	4.943890e-05	5.002760e-12	3	false	DILUPBiCGStab	1.098700e-04	2.341570e-12	3	true	GAMG	9.058340e-05	2.788910e-07	2	true	DILUPBiCGStab	2.326120e-04	9.175750e-12	3	true
643           	DILUPBiCGStab	8.427610e-06	1.444800e-12	3	4.793110e-05	4.686420e-12	3	false	DILUPBiCGStab	1.151150e-04	2.490820e-12	3	true	GAMG	8.663420e-05	2.271870e-07	2	true	DILUPBiCGStab	2.406450e-04	3.306510e-11	3	true
644           	DILUPBiCGStab	8.350060e-06	4.766540e-13	3	4.773030e-05	4.693150e-12	3	false	DILUPBiCGStab	1.118640e-04	2.388700e-12	3	true	GAMG	8.411530e-05	2.068760e-07	2	true	DILUPBiCGStab	2.364480e-04	9.174770e-12	3	true
645           	DILUPBiCGStab	9.049380e-06	4.738710e-13	3	5.004500e-05	4.991690e-12	3	false	DILUPBiCGStab	1.234400e-04	2.397380e-12	3	true	GAMG	8.730150e-05	1.933070e-07	2	true	DILUPBiCGStab	2.467480e-04	3.614870e-11	3	true
646           	DILUPBiCGStab	8.889770e-06	4.151670e-13	3	4.823370e-05	4.914650e-12	3	false	DILUPBiCGStab	1.207220e-04	2.461280e-12	3	true	GAMG	9.046950e-05	2.055870e-07	2	true	DILUPBiCGStab	2.295020e-04	9.235240e-12	3	true
647           	DILUPBiCGStab	8.490860e-06	2.169390e-12	3	4.754250e-05	4.823790e-12	3	false	DILUPBiCGStab	1.202080e-04	2.408820e-12	3	true	GAMG	8.370700e-05	1.828580e-07	2	true	DILUPBiCGStab	2.391760e-04	3.437840e-11	3	true
648           	DILUPBiCGStab	8.612550e-06	6.725430e-13	3	4.768950e-05	4.927830e-12	3	false	DILUPBiCGStab	1.084540e-04	2.570820e-12	3	true	GAMG	8.229930e-05	1.815740e-07	2	true	DILUPBiCGStab	2.395190e-04	9.204320e-12	3	true
649           	DILUPBiCGStab	9.068210e-06	4.993090e-13	3	4.981870e-05	4.942630e-12	3	false	DILUPBiCGStab	1.132830e-04	2.416010e-12	3	true	GAMG	9.066720e-05	1.696440e-07	2	true	DILUPBiCGStab	2.509350e-04	3.733020e-11	3	true
650           	DILUPBiCGStab	8.904480e-06	7.245730e-13	3	4.915700e-05	4.692460e-12	3	false	DILUPBiCGStab	1.105500e-04	2.521470e-12	3	true	GAMG	8.870520e-05	1.533720e-07	2	true	DILUPBiCGStab	2.276440e-04	9.285600e-12	3	true
651           	DILUPBiCGStab	8.124780e-06	6.582520e-13	3	4.654930e-05	4.778230e-12	3	false	DILUPBiCGStab	1.225790e-04	2.349990e-12	3	true	GAMG	8.273210e-05	2.148380e-07	2	true	DILUPBiCGStab	2.354070e-04	3.407400e-11	3	true
652           	DILUPBiCGStab	8.341540e-06	5.052590e-13	3	4.761450e-05	4.637700e-12	3	false	DILUPBiCGStab	1.215140e-04	2.477310e-12	3	true	GAMG	8.646030e-05	1.744050e-07	2	true	DILUPBiCGStab	2.404040e-04	9.191420e-12	3	true
653           	DILUPBiCGStab	9.541360e-06	4.373550e-13	3	5.223150e-05	4.864330e-12	3	false	DILUPBiCGStab	1.252810e-04	2.398240e-12	3	true	GAMG	9.499540e-05	2.058000e-07	2	true	DILUPBiCGStab	2.554870e-04	3.725050e-11	3	true
654           	DILUPBiCGStab	9.606290e-06	7.184550e-13	3	5.025520e-05	4.926840e-12	3	false	DILUPBiCGStab	1.130930e-04	2.438500e-12	3	true	GAMG	8.763710e-05	2.610010e-07	2	true	DILUPBiCGStab	2.279110e-04	9.241900e-12	3	true
655           	DILUPBiCGStab	8.105050e-06	4.420300e-13	3	4.777720e-05	5.055900e-12	3	false	DILUPBiCGStab	1.142590e-04	2.457130e-12	3	true	GAMG	8.239650e-05	2.514520e-07	2	true	DILUPBiCGStab	2.345550e-04	3.158000e-11	3	true
656           	DILUPBiCGStab	8.064060e-06	6.294820e-13	3	4.875600e-05	4.682900e-12	3	false	DILUPBiCGStab	1.085670e-04	2.325100e-12	3	true	GAMG	8.978250e-05	1.758950e-07	2	true	DILUPBiCGStab	2.402590e-04	9.153150e-12	3	true
657           	DILUPBiCGStab	9.502260e-06	4.492690e-13	3	5.394220e-05	5.165820e-12	3	false	DILUPBiCGStab	1.209640e-04	2.405280e-12	3	true	GAMG	9.986710e-05	1.845640e-07	2	true	DILUPBiCGStab	2.546420e-04	3.779930e-11	3	true
658           	DILUPBiCGStab	9.276540e-06	5.870340e-13	3	4.921860e-05	5.203810e-12	3	false	DILUPBiCGStab	1.191920e-04	2.222060e-12	3	true	GAMG	8.866660e-05	2.348480e-07	2	true	DILUPBiCGStab	2.251400e-04	9.212670e-12	3	true
659           	DILUPBiCGStab	8.073550e-06	4.985180e-13	3	4.847460e-05	5.028770e-12	3	false	DILUPBiCGStab	1.208780e-04	2.472250e-12	3	true	GAMG	8.689390e-05	1.973700e-07	2	true	DILUPBiCGStab	2.313990e-04	3.045930e-11	3	true
660           	DILUPBiCGStab	8.349450e-06	5.365450e-13	3	4.817450e-05	5.047970e-12	3	false	DILUPBiCGStab	1.109200e-04	2.232750e-12	3	true	GAMG	8.823640e-05	1.827260e-07	2	true	DILUPBiCGStab	2.394190e-04	9.131250e-12	3	true
661           	DILUPBiCGStab	9.200750e-06	5.092340e-13	3	5.185520e-05	5.232320e-12	3	false	DILUPBiCGStab	1.174070e-04	2.567580e-12	3	true	GAMG	9.064850e-05	2.224950e-07	2	true	DILUPBiCGStab	2.509310e-04	3.514490e-11	3	true
662           	DILUPBiCGStab	8.946410e-06	4.537360e-13	3	5.003160e-05	5.093220e-12	3	false	DILUPBiCGStab	1.137690e-04	2.176580e-12	3	true	GAMG	8.776040e-05	1.761340e-07	2	true	DILUPBiCGStab	2.281600e-04	9.200620e-12	3	true
663           	DILUPBiCGStab	8.234830e-06	6.035720e-13	3	4.748070e-05	5.146950e-12	3	false	DILUPBiCGStab	1.219010e-04	2.523130e-12	3	true	GAMG	8.131540e-05	1.881430e-07	2	true	DILUPBiCGStab	2.355640e-04	3.304730e-11	3	true
664           	DILUPBiCGStab	8.321710e-06	4.896170e-13	3	4.723530e-05	5.062560e-12	3	false	DILUPBiCGStab	1.179480e-04	2.171300e-12	3	true	GAMG	8.710020e-05	1.740360e-07	2	true	DILUPBiCGStab	2.395920e-04	9.130650e-12	3	true
665           	DILUPBiCGStab	9.386840e-06	4.928580e-13	3	5.188700e-05	5.320670e-12	3	false	DILUPBiCGStab	1.202200e-04	2.572910e-12	3	true	GAMG	9.554620e-05	1.819170e-07	2	true	DILUPBiCGStab	2.542860e-04	3.670520e-11	3	true
666           	DILUPBiCGStab	9.371390e-06	5.004010e-13	3	4.921850e-05	5.336730e-12	3	false	DILUPBiCGStab	1.090100e-04	2.240810e-12	3	true	GAMG	8.643270e-05	2.396070e-07	2	true	DILUPBiCGStab	2.286200e-04	9.202650e-12	3	true
667           	DILUPBiCGStab	7.962000e-06	4.981810e-13	3	4.691410e-05	5.207440e-12	3	false	DILUPBiCGStab	1.138040e-04	2.639540e-12	3	true	GAMG	8.248750e-05	2.395910e-07	2	true	DILUPBiCGStab	2.355550e-04	3.173290e-11	3	true
668           	DILUPBiCGStab	8.086660e-06	4.849630e-13	3	4.868540e-05	5.173880e-12	3	false	DILUPBiCGStab	1.126550e-04	2.240880e-12	3	true	GAMG	8.713770e-05	1.404260e-07	2	true	DILUPBiCGStab	2.405220e-04	9.133300e-12	3	true
669           	DILUPBiCGStab	9.546880e-06	4.442210e-13	3	5.364510e-05	5.381760e-12	3	false	DILUPBiCGStab	1.268150e-04	2.624490e-12	3	true	GAMG	9.520920e-05	2.072920e-07	2	true	DILUPBiCGStab	2.554220e-04	3.796610e-11	3	true
670           	DILUPBiCGStab	9.397180e-06	6.120500e-13	3	4.973150e-05	5.324770e-12	3	false	DILUPBiCGStab	1.227730e-04	2.259450e-12	3	true	GAMG	9.338120e-05	2.348680e-07	2	true	DILUPBiCGStab	2.248130e-04	9.203280e-12	3	true
671           	DILUPBiCGStab	8.156980e-06	6.024920e-13	3	4.916190e-05	5.286160e-12	3	false	DILUPBiCGStab	1.215560e-04	2.647540e-12	3	true	GAMG	9.406120e-05	1.981980e-07	2	true	DILUPBiCGStab	2.304390e-04	2.961470e-11	3	true
672           	DILUPBiCGStab	8.349500e-06	4.739830e-13	3	4.903830e-05	5.354880e-12	3	false	DILUPBiCGStab	1.088070e-04	2.348960e-12	3	true	GAMG	8.672540e-05	2.103800e-07	2	true	DILUPBiCGStab	2.382000e-04	9.131610e-12	3	true
673           	DILUPBiCGStab	9.043950e-06	4.306380e-13	3	5.171230e-05	5.376800e-12	3	false	DILUPBiCGStab	1.125300e-04	2.694990e-12	3	true	GAMG	8.612490e-05	2.246920e-07	2	true	DILUPBiCGStab	2.493980e-04	3.362710e-11	3	true
674           	DILUPBiCGStab	8.650930e-06	4.049070e-13	3	4.932470e-05	5.500480e-12	3	false	DILUPBiCGStab	1.085600e-04	2.344940e-12	3	true	GAMG	8.519560e-05	1.740370e-07	2	true	DILUPBiCGStab	2.294350e-04	9.186900e-12	3	true
675           	DILUPBiCGStab	8.191130e-06	9.651030e-13	3	4.724560e-05	5.379060e-12	3	false	DILUPBiCGStab	1.214520e-04	2.617700e-12	3	true	GAMG	8.018370e-05	1.769040e-07	2	true	DILUPBiCGStab	2.370720e-04	3.233460e-11	3	true
676           	DILUPBiCGStab	8.326850e-06	5.691980e-13	3	4.760930e-05	5.419670e-12	3	false	DILUPBiCGStab	1.193400e-04	2.356960e-12	3	true	GAMG	9.040800e-05	1.831170e-07	2	true	DILUPBiCGStab	2.379500e-04	9.131130e-12	3	true
677           	DILUPBiCGStab	9.272680e-06	6.445990e-13	3	5.133150e-05	5.511740e-12	3	false	DILUPBiCGStab	1.222760e-04	2.619320e-12	3	true	GAMG	9.604950e-05	1.535160e-07	2	true	DILUPBiCGStab	2.507780e-04	3.494660e-11	3	true
678           	DILUPBiCGStab	9.190190e-06	4.368390e-13	3	4.783020e-05	5.463150e-12	3	false	DILUPBiCGStab	1.110190e-04	2.430740e-12	3	true	GAMG	8.014410e-05	1.845610e-07	2	true	DILUPBiCGStab	2.297040e-04	9.193030e-12	3	true
679           	DILUPBiCGStab	8.073400e-06	4.935510e-13	3	4.532610e-05	5.335420e-12	3	false	DILUPBiCGStab	1.130610e-04	2.584730e-12	3	true	GAMG	7.714140e-05	1.951290e-07	2	true	DILUPBiCGStab	2.365040e-04	3.270920e-11	3	true
680           	DILUPBiCGStab	8.186620e-06	8.547000e-13	3	4.830520e-05	5.364690e-12	3	false	DILUPBiCGStab	1.113330e-04	2.412240e-12	3	true	GAMG	9.178880e-05	1.329820e-07	2	true	DILUPBiCGStab	2.382970e-04	9.172100e-12	3	true
681           	DILUPBiCGStab	9.274310e-06	5.991090e-13	3	5.175290e-05	5.452910e-12	3	false	DILUPBiCGStab	1.240230e-04	2.488780e-12	3	true	GAMG	9.647750e-05	2.396670e-07	2	true	DILUPBiCGStab	2.519620e-04	3.852690e-11	3	true
682           	DILUPBiCGStab	9.159360e-06	4.557420e-13	3	4.893700e-05	5.405770e-12	3	false	DILUPBiCGStab	1.188130e-04	2.499830e-12	3	true	GAMG	8.607880e-05	2.239020e-07	2	true	DILUPBiCGStab	2.275300e-04	9.267920e-12	3	true
683           	DILUPBiCGStab	8.100520e-06	4.462170e-13	3	4.749180e-05	5.307720e-12	3	false	DILUPBiCGStab	1.194120e-04	2.485200e-12	3	true	GAMG	8.408080e-05	1.971790e-07	2	true	DILUPBiCGStab	2.365330e-04	3.359140e-11	3	true
684           	DILUPBiCGStab	8.522110e-06	1.085620e-12	3	4.938060e-05	5.054450e-12	3	false	DILUPBiCGStab	1.109300e-04	2.637200e-12	3	true	GAMG	9.570630e-05	2.258200e-07	2	true	DILUPBiCGStab	2.429290e-04	9.206140e-12	3	true
685           	DILUPBiCGStab	9.607440e-06	4.952800e-13	3	5.439450e-05	5.281380e-12	3	false	DILUPBiCGStab	1.180270e-04	2.504200e-12	3	true	GAMG	1.030840e-04	2.482700e-07	2	true	DILUPBiCGStab	2.576920e-04	4.053480e-11	3	true
686           	DILUPBiCGStab	9.253850e-06	4.222500e-13	3	4.990570e-05	4.972870e-12	3	false	DILUPBiCGStab	1.137780e-04	2.629320e-12	3	true	GAMG	8.374650e-05	2.075460e-07	2	true	DILUPBiCGStab	2.237030e-04	9.325380e-12	3	true
687           	DILUPBiCGStab	7.989080e-06	4.218650e-13	3	4.844360e-05	4.903190e-12	3	false	DILUPBiCGStab	1.236440e-04	2.426960e-12	3	true	GAMG	8.137440e-05	2.044330e-07	2	true	DILUPBiCGStab	2.267260e-04	3.259510e-11	3	true
688           	DILUPBiCGStab	8.020030e-06	9.431470e-13	3	4.785160e-05	4.682280e-12	3	false	DILUPBiCGStab	1.219350e-04	2.613360e-12	3	true	GAMG	9.926510e-05	1.404560e-07	2	true	DILUPBiCGStab	2.358380e-04	9.250830e-12	3	true
689           	DILUPBiCGStab	9.265310e-06	7.497790e-13	3	5.244740e-05	4.892940e-12	3	false	DILUPBiCGStab	1.233190e-04	2.440240e-12	3	true	GAMG	9.850600e-05	1.936790e-07	2	true	DILUPBiCGStab	2.492710e-04	3.646380e-11	3	true
690           	DILUPBiCGStab	9.185390e-06	4.207670e-13	3	4.970820e-05	4.739190e-12	3	false	DILUPBiCGStab	1.091820e-04	2.596310e-12	3	true	GAMG	8.175840e-05	2.494080e-07	2	true	DILUPBiCGStab	2.327020e-04	9.251080e-12	3	true
691           	DILUPBiCGStab	8.327680e-06	4.690160e-13	3	4.760680e-05	4.908390e-12	3	false	DILUPBiCGStab	1.105800e-04	2.557140e-12	3	true	GAMG	7.950300e-05	1.806280e-07	2	true	DILUPBiCGStab	2.404810e-04	3.330950e-11	3	true
692           	DILUPBiCGStab	8.295820e-06	6.631280e-13	3	4.877860e-05	4.917670e-12	3	false	DILUPBiCGStab	1.078740e-04	2.510490e-12	3	true	GAMG	8.816250e-05	1.744960e-07	2	true	DILUPBiCGStab	2.372440e-04	9.184550e-12	3	true
693           	DILUPBiCGStab	8.987930e-06	1.105940e-12	3	5.157870e-05	5.008280e-12	3	false	DILUPBiCGStab	1.207480e-04	2.517300e-12	3	true	GAMG	9.516760e-05	1.947840e-07	2	true	DILUPBiCGStab	2.476940e-04	3.519310e-11	3	true
694           	DILUPBiCGStab	8.910270e-06	5.438570e-13	3	4.975690e-05	5.082720e-12	3	false	DILUPBiCGStab	1.165630e-04	2.402640e-12	3	true	GAMG	8.585890e-05	1.753510e-07	2	true	DILUPBiCGStab	2.289850e-04	9.191390e-12	3	true
695           	DILUPBiCGStab	8.339810e-06	6.165590e-13	3	4.794520e-05	5.224990e-12	3	false	DILUPBiCGStab	1.200860e-04	2.560150e-12	3	true	GAMG	8.019640e-05	1.703540e-07	2	true	DILUPBiCGStab	2.377260e-04	3.245090e-11	3	true
696           	DILUPBiCGStab	8.459630e-06	7.286630e-13	3	4.835870e-05	4.818260e-12	3	false	DILUPBiCGStab	1.089030e-04	2.376180e-12	3	true	GAMG	8.868170e-05	1.295670e-07	2	true	DILUPBiCGStab	2.392730e-04	9.099970e-12	3	true
697           	DILUPBiCGStab	9.100540e-06	4.820910e-13	3	5.119590e-05	4.828640e-12	3	false	DILUPBiCGStab	1.149250e-04	2.583200e-12	3	true	GAMG	9.551450e-05	1.488100e-07	2	true	DILUPBiCGStab	2.507080e-04	3.509710e-11	3	true
698           	DILUPBiCGStab	8.993270e-06	6.040170e-13	3	5.004910e-05	4.571380e-12	3	false	DILUPBiCGStab	1.129260e-04	2.267570e-12	3	true	GAMG	8.402610e-05	1.537760e-07	2	true	DILUPBiCGStab	2.264300e-04	9.149090e-12	3	true
699           	DILUPBiCGStab	8.051910e-06	4.333180e-13	3	4.683970e-05	4.263140e-12	3	false	DILUPBiCGStab	1.229750e-04	2.555720e-12	3	true	GAMG	8.008080e-05	1.989990e-07	2	true	DILUPBiCGStab	2.340400e-04	3.196920e-11	3	true
700           	DILUPBiCGStab	8.308320e-06	1.295920e-12	3	4.806120e-05	4.277940e-12	3	false	DILUPBiCGStab	1.190400e-04	2.248480e-12	3	true	GAMG	9.587790e-05	1.711830e-07	2	true	DILUPBiCGStab	2.410780e-04	9.044410e-12	3	true
701           	DILUPBiCGStab	9.591730e-06	4.370430e-13	3	5.380390e-05	4.552860e-12	3	false	DILUPBiCGStab	1.234380e-04	2.639010e-12	3	true	GAMG	1.089920e-04	1.999940e-07	2	true	DILUPBiCGStab	2.570070e-04	3.614710e-11	3	true
702           	DILUPBiCGStab	9.703870e-06	7.603250e-13	3	5.197150e-05	4.442300e-12	3	false	DILUPBiCGStab	1.131250e-04	2.273990e-12	3	true	GAMG	9.168980e-05	2.515040e-07	2	true	DILUPBiCGStab	2.272440e-04	9.126560e-12	3	true
703           	DILUPBiCGStab	8.140600e-06	4.704510e-13	3	5.037900e-05	4.341570e-12	3	false	DILUPBiCGStab	1.153740e-04	2.677130e-12	3	true	GAMG	8.352480e-05	2.667490e-07	2	true	DILUPBiCGStab	2.325060e-04	3.082100e-11	3	true
704           	DILUPBiCGStab	8.080890e-06	1.707070e-12	3	5.050820e-05	4.393020e-12	3	false	DILUPBiCGStab	1.105500e-04	2.233470e-12	3	true	GAMG	9.922000e-05	2.035560e-07	2	true	DILUPBiCGStab	2.389840e-04	9.088030e-12	3	true
705           	DILUPBiCGStab	9.467650e-06	8.889180e-13	3	5.497960e-05	4.267420e-12	3	false	DILUPBiCGStab	1.234570e-04	2.606390e-12	3	true	GAMG	1.013850e-04	1.557390e-07	2	true	DILUPBiCGStab	2.518310e-04	3.745500e-11	3	true
706           	DILUPBiCGStab	9.162660e-06	4.543760e-13	3	5.080000e-05	4.458560e-12	3	false	DILUPBiCGStab	1.213890e-04	2.226630e-12	3	true	GAMG	8.711620e-05	2.254400e-07	2	true	DILUPBiCGStab	2.272940e-04	9.167620e-12	3	true
707           	DILUPBiCGStab	8.261410e-06	5.746360e-13	3	4.902750e-05	4.098620e-12	3	false	DILUPBiCGStab	1.220470e-04	2.569690e-12	3	true	GAMG	8.617780e-05	1.529590e-07	2	true	DILUPBiCGStab	2.366010e-04	3.224980e-11	3	true
708           	DILUPBiCGStab	8.646590e-06	3.624610e-12	3	5.071800e-05	4.023990e-12	3	false	DILUPBiCGStab	1.096050e-04	2.292090e-12	3	true	GAMG	9.575770e-05	2.001000e-07	2	true	DILUPBiCGStab	2.436860e-04	9.098630e-12	3	true
709           	DILUPBiCGStab	9.663130e-06	1.320770e-12	3	5.530550e-05	3.964790e-12	3	false	DILUPBiCGStab	1.140280e-04	2.593500e-12	3	true	GAMG	1.063290e-04	2.212120e-07	2	true	DILUPBiCGStab	2.589010e-04	3.787350e-11	3	true
710           	DILUPBiCGStab	9.318080e-06	5.571390e-13	3	5.215500e-05	3.898630e-12	3	false	DILUPBiCGStab	1.097400e-04	2.293740e-12	3	true	GAMG	8.495710e-05	1.735210e-07	2	true	DILUPBiCGStab	2.243760e-04	9.228300e-12	3	true
711           	DILUPBiCGStab	7.954430e-06	5.943980e-13	3	5.011590e-05	3.982460e-12	3	false	DILUPBiCGStab	1.201640e-04	2.456530e-12	3	true	GAMG	8.264890e-05	1.912350e-07	2	true	DILUPBiCGStab	2.268110e-04	3.111810e-11	3	true
712           	DILUPBiCGStab	7.999550e-06	1.845040e-12	3	4.893230e-05	3.797920e-12	3	false	DILUPBiCGStab	1.163660e-04	2.282840e-12	3	true	GAMG	9.708870e-05	1.700020e-07	2	true	DILUPBiCGStab	2.351660e-04	9.192260e-12	3	true
713           	DILUPBiCGStab	9.252090e-06	7.321600e-11	3	5.350030e-05	3.835090e-12	3	false	DILUPBiCGStab	1.220060e-04	2.413240e-12	3	true	GAMG	9.894040e-05	1.527950e-07	2	true	DILUPBiCGStab	2.474270e-04	3.584230e-11	3	true
